67,62,33,34,6
56,60,45,49,5
46,45,54,51,4
86,84,15,20,8
47,50,60,54,4
52,60,49,42,5
99,91,5,7,9
67,61,39,33,6
30,23,71,76,2
23,29,74,77,2
21,23,72,71,2
3,7,93,94,0
33,34,61,69,3
96,97,7,8,9
88,85,18,20,8
76,78,29,21,7
87,86,19,13,8
34,32,68,65,3
99,100,5,8,9
84,90,13,18,8
94,100,4,4,9
58,57,49,45,5
39,35,67,63,3
1,3,93,99,0
94,97,2,6,9
63,65,35,32,6
20,17,83,90,1
56,60,48,49,5
3,9,94,96,0
70,66,35,40,6
65,63,34,31,6
24,27,71,79,2
71,76,23,30,7
75,71,24,24,7
30,25,78,74,2
33,34,70,66,3
98,100,2,5,9
98,98,8,8,9
4,9,99,93,0
94,92,2,2,9
35,39,70,62,3
50,44,60,51,4
47,46,60,58,4
3,1,96,98,0
47,41,59,59,4
79,73,27,22,7
77,74,24,24,7
59,54,50,49,5
76,79,26,24,7
4,8,98,96,0
15,14,89,84,1
46,43,57,58,4
22,26,78,80,2
83,85,14,12,8
21,21,74,78,2
63,64,38,33,6
57,57,43,49,5
5,8,92,94,0
15,15,83,86,1
2,1,93,96,0
10,1,99,91,0
47,43,59,55,4
41,46,51,57,4
59,60,43,43,5
17,11,84,90,1
44,43,54,59,4
79,72,21,26,7
41,42,55,59,4
11,20,82,89,1
100,95,2,2,9
39,39,63,64,3
89,85,15,15,8
28,28,79,72,2
40,33,66,70,3
10,5,99,95,0
87,81,20,20,8
26,22,72,74,2
66,70,39,35,6
42,42,53,55,4
54,59,45,43,5
74,77,27,28,7
33,34,68,70,3
56,54,43,46,5
55,54,45,43,5
100,97,8,9,9
9,10,100,97,0
73,76,29,26,7
12,18,86,90,1
92,91,7,10,9
51,58,49,44,5
33,36,69,67,3
42,45,57,59,4
43,44,54,60,4
0,9,91,100,0
56,56,43,46,5
22,30,78,75,2
84,87,20,12,8
16,11,81,87,1
43,47,54,58,4
99,93,9,5,9
17,19,81,86,1
85,82,11,17,8
96,99,3,5,9
95,93,10,6,9
95,100,2,6,9
66,65,40,38,6
53,56,48,50,5
60,55,46,49,5
50,48,56,53,4
2,0,99,91,0
34,40,65,68,3
49,44,56,59,4
8,10,100,96,0
97,93,3,4,9
29,26,80,76,2
94,100,4,10,9
48,44,53,55,4
57,59,41,45,5
36,33,61,63,3
30,29,79,78,2
34,33,70,67,3
91,95,7,7,9
47,45,58,55,4
89,82,12,14,8
6,8,93,92,0
54,53,41,42,5
44,46,60,53,4
60,56,50,47,5
25,24,76,80,2
31,33,61,61,3
25,26,74,80,2
51,54,44,50,5
41,50,57,55,4
1,5,100,100,0
91,91,3,2,9
10,1,96,92,0
16,20,88,81,1
88,85,12,13,8
8,10,94,91,0
3,6,97,92,0
88,90,16,19,8
66,61,31,37,6
1,5,95,93,0
15,12,82,90,1
51,53,41,48,5
86,89,18,14,8
37,38,63,68,3
17,15,87,85,1
40,34,69,67,3
60,55,43,43,5
71,77,30,30,7
20,15,85,82,1
62,70,38,40,6
30,27,79,76,2
29,28,76,77,2
77,80,27,29,7
91,100,2,5,9
85,87,20,12,8
70,65,37,33,6
54,58,48,48,5
63,61,39,39,6
39,38,63,70,3
69,67,35,40,6
27,25,77,78,2
95,95,2,10,9
82,86,17,20,8
53,57,44,47,5
48,50,58,58,4
84,83,19,17,8
52,57,41,42,5
67,68,34,39,6
46,48,60,51,4
94,97,3,5,9
35,36,70,69,3
59,58,49,47,5
26,21,72,80,2
1,5,99,91,0
4,5,94,100,0
22,22,79,73,2
85,88,19,13,8
13,20,90,85,1
1,6,99,94,0
12,18,87,89,1
14,17,84,86,1
9,2,95,91,0
91,95,9,2,9
11,12,85,85,1
15,20,89,87,1
74,75,22,24,7
93,95,2,4,9
45,42,54,60,4
80,77,24,23,7
73,78,21,24,7
76,80,26,24,7
0,7,91,98,0
70,62,35,36,6
53,56,41,48,5
71,79,24,27,7
67,69,38,37,6
3,0,94,98,0
70,65,37,40,6
20,14,81,85,1
82,86,13,20,8
50,50,60,56,4
79,71,22,30,7
83,87,19,20,8
16,15,84,87,1
30,26,78,77,2
98,96,3,10,9
36,38,62,61,3
14,17,81,82,1
27,24,77,73,2
51,52,49,43,5
75,71,26,28,7
86,84,15,16,8
61,67,38,36,6
13,19,84,84,1
68,68,38,38,6
73,80,30,21,7
22,23,76,75,2
52,57,41,42,5
69,68,36,39,6
3,8,93,95,0
42,44,55,60,4
58,58,41,48,5
20,11,85,81,1
99,99,9,3,9
90,85,17,18,8
20,18,90,81,1
45,43,53,54,4
29,25,75,77,2
6,2,93,98,0
74,73,28,23,7
18,18,81,84,1
64,68,38,31,6
23,27,73,77,2
43,43,60,57,4
25,27,74,75,2
1,4,96,98,0
86,87,16,18,8
31,35,69,61,3
100,99,6,1,9
40,31,68,70,3
40,38,70,67,3
6,7,91,98,0
43,47,55,52,4
84,84,14,15,8
49,42,56,60,4
93,91,1,6,9
15,15,85,88,1
86,82,20,19,8
76,80,23,25,7
38,34,62,70,3
2,9,96,93,0
47,50,53,54,4
24,21,73,79,2
65,68,38,36,6
14,12,84,82,1
52,54,46,41,5
97,93,6,10,9
39,34,68,69,3
92,96,7,8,9
86,86,12,11,8
55,60,47,47,5
10,4,100,96,0
29,21,71,80,2
94,98,2,5,9
34,38,64,67,3
36,38,65,65,3
31,36,65,63,3
12,13,86,85,1
65,63,37,34,6
34,33,61,65,3
69,68,34,38,6
91,93,10,6,9
92,93,1,2,9
74,78,26,29,7
42,42,55,55,4
72,74,24,28,7
18,19,85,90,1
19,12,86,88,1
73,77,29,25,7
62,69,34,34,6
31,40,61,66,3
4,3,94,99,0
38,33,62,70,3
73,76,28,26,7
78,79,26,29,7
69,68,31,35,6
88,84,11,13,8
34,35,63,64,3
77,79,27,24,7
76,79,26,22,7
21,22,77,75,2
6,3,94,100,0
53,57,49,49,5
7,1,96,97,0
70,64,31,33,6
80,75,21,29,7
34,33,62,62,3
54,60,41,45,5
49,48,55,60,4
48,48,51,58,4
35,32,64,70,3
54,57,47,44,5
77,71,24,28,7
13,18,89,85,1
66,66,32,37,6
69,68,35,39,6
52,51,47,47,5
62,61,34,38,6
70,67,39,40,6
45,45,60,51,4
76,71,22,23,7
2,8,99,92,0
80,71,22,25,7
68,67,35,37,6
16,18,85,87,1
65,62,35,31,6
7,6,94,100,0
68,67,37,34,6
48,41,55,54,4
60,59,41,44,5
79,78,27,21,7
20,12,84,87,1
51,51,47,46,5
40,39,64,61,3
79,77,28,22,7
22,29,76,71,2
83,84,20,14,8
68,63,32,38,6
25,26,72,73,2
34,36,66,68,3
65,66,34,33,6
71,77,22,21,7
88,89,15,17,8
49,49,60,53,4
33,33,62,66,3
45,46,52,56,4
72,78,22,27,7
9,6,99,92,0
2,7,100,100,0
5,6,100,96,0
6,1,97,95,0
14,18,90,90,1
82,83,14,15,8
85,82,11,19,8
69,64,36,39,6
10,1,100,91,0
13,17,83,89,1
60,54,47,44,5
29,25,79,73,2
96,93,9,10,9
74,73,30,27,7
17,11,90,87,1
26,26,80,72,2
89,83,15,19,8
67,69,34,37,6
48,45,55,59,4
30,21,77,75,2
73,78,29,24,7
54,51,47,45,5
31,34,69,67,3
81,85,14,11,8
70,66,31,36,6
38,34,68,61,3
14,16,89,89,1
74,77,25,23,7
15,17,86,82,1
31,40,68,70,3
87,81,14,20,8
14,20,82,82,1
81,87,15,12,8
60,52,45,44,5
38,31,65,70,3
31,38,64,61,3
10,6,94,94,0
100,99,8,3,9
82,86,17,20,8
96,96,4,6,9
93,94,10,3,9
85,81,15,11,8
24,24,76,72,2
15,13,82,81,1
81,88,16,11,8
16,14,90,90,1
94,99,6,1,9
71,78,25,21,7
84,81,20,15,8
53,55,47,46,5
19,20,82,90,1
56,56,50,49,5
43,44,51,56,4
15,14,82,81,1
16,19,85,89,1
7,5,99,93,0
27,30,78,75,2
67,64,35,38,6
66,61,40,32,6
23,23,78,76,2
54,52,50,43,5
39,39,70,62,3
73,78,25,25,7
68,69,40,40,6
29,27,74,75,2
25,30,73,80,2
14,20,86,86,1
98,98,10,9,9
72,76,25,22,7
65,67,36,35,6
100,97,1,9,9
20,13,83,84,1
92,93,4,1,9
22,30,80,72,2
65,70,37,38,6
6,4,97,100,0
32,39,68,69,3
8,7,96,93,0
59,53,50,42,5
72,75,26,28,7
35,36,66,64,3
73,77,25,30,7
8,10,92,98,0
19,11,90,90,1
39,39,63,68,3
18,17,83,86,1
34,37,62,67,3
78,79,27,24,7
82,86,13,12,8
86,81,17,11,8
99,93,1,4,9
3,3,92,100,0
88,81,15,14,8
75,73,26,26,7
84,83,12,19,8
28,26,79,78,2
94,94,10,9,9
51,56,47,48,5
16,18,82,89,1
75,80,22,24,7
99,98,5,9,9
49,43,59,54,4
52,60,48,49,5
23,30,74,72,2
49,49,56,57,4
26,29,73,76,2
88,87,16,11,8
79,71,27,25,7
28,22,71,71,2
62,62,35,35,6
53,55,46,46,5
43,47,54,60,4
26,30,78,76,2
55,55,45,44,5
71,77,23,29,7
19,20,88,86,1
91,97,10,2,9
98,100,7,9,9
8,7,95,99,0
33,34,65,62,3
95,94,10,10,9
63,62,34,35,6
3,8,100,95,0
56,59,47,44,5
12,16,85,90,1
43,43,59,52,4
2,4,92,99,0
85,83,15,14,8
87,90,15,15,8
94,91,1,1,9
48,46,54,51,4
67,61,33,33,6
69,68,31,31,6
5,1,94,91,0
72,72,25,22,7
58,59,48,46,5
26,24,71,78,2
75,80,28,26,7
33,40,69,64,3
33,40,67,70,3
39,33,66,70,3
78,78,30,21,7
78,77,26,22,7
44,41,51,51,4
78,72,24,25,7
66,69,31,32,6
58,53,45,47,5
31,36,66,65,3
82,89,17,19,8
92,94,5,4,9
62,64,31,33,6
25,30,79,74,2
54,53,45,49,5
96,100,10,10,9
66,62,31,31,6
53,57,45,46,5
32,35,63,67,3
52,60,45,43,5
64,63,39,37,6
66,64,37,31,6
85,83,15,18,8
33,38,67,68,3
45,46,55,57,4
26,22,71,75,2
69,68,35,40,6
3,5,100,99,0
69,64,32,37,6
93,93,5,4,9
31,37,65,62,3
38,36,64,61,3
35,36,70,68,3
58,54,42,42,5
28,26,74,80,2
19,13,90,85,1
15,19,81,85,1
6,8,92,91,0
64,68,32,38,6
82,89,18,14,8
15,20,89,87,1
90,82,12,11,8
85,86,18,20,8
17,18,90,84,1
86,88,15,12,8
92,100,9,4,9
74,74,24,29,7
68,62,32,35,6
66,69,35,33,6
43,44,51,57,4
51,59,50,41,5
93,99,7,6,9
59,59,43,42,5
66,65,34,35,6
29,23,73,78,2
95,92,5,5,9
99,96,10,5,9
13,16,81,81,1
66,67,32,37,6
71,79,23,23,7
64,64,40,36,6
46,45,57,55,4
48,46,56,55,4
14,19,82,87,1
16,14,85,87,1
42,43,56,58,4
41,46,57,59,4
30,29,79,71,2
39,33,61,66,3
17,11,83,88,1
99,93,9,5,9
79,74,25,30,7
52,51,47,47,5
37,36,63,68,3
76,76,30,29,7
60,55,45,45,5
66,68,39,33,6
15,11,88,85,1
96,93,2,9,9
55,54,42,49,5
94,99,2,7,9
56,60,45,49,5
95,98,6,2,9
65,62,35,31,6
99,94,7,8,9
43,49,53,51,4
27,26,79,78,2
7,4,94,93,0
90,86,12,16,8
97,96,7,10,9
17,19,86,81,1
57,53,48,50,5
81,90,14,19,8
96,99,10,9,9
96,93,7,6,9
78,80,25,24,7
91,93,4,2,9
22,22,77,75,2
21,30,78,78,2
98,99,5,1,9
92,99,10,1,9
27,28,74,72,2
67,61,38,39,6
8,4,91,95,0
87,90,11,17,8
55,51,43,50,5
59,52,50,42,5
6,0,95,93,0
95,91,1,2,9
46,43,53,55,4
13,20,90,82,1
65,65,34,40,6
0,10,100,92,0
87,84,18,11,8
14,14,82,86,1
78,73,28,25,7
83,87,13,16,8
7,4,97,99,0
60,56,43,45,5
85,90,11,13,8
80,77,25,23,7
73,73,30,26,7
70,68,35,31,6
90,81,14,12,8
58,53,49,48,5
37,36,68,65,3
66,61,40,35,6
61,69,34,37,6
77,74,22,30,7
33,38,70,62,3
66,62,33,31,6
55,58,45,46,5
9,3,91,97,0
47,41,55,54,4
88,85,20,17,8
76,72,25,28,7
56,58,41,42,5
57,56,50,41,5
46,47,53,55,4
81,84,13,19,8
77,78,30,21,7
34,37,63,66,3
18,14,88,88,1
69,65,39,38,6
42,45,51,51,4
57,57,50,50,5
55,54,48,48,5
17,15,89,87,1
49,46,56,54,4
81,83,15,11,8
94,94,6,6,9
73,76,28,27,7
4,5,97,96,0
58,59,46,42,5
30,30,72,80,2
42,49,60,54,4
93,96,4,2,9
10,5,96,99,0
24,27,78,73,2
45,43,55,54,4
52,55,48,43,5
1,7,95,100,0
69,62,35,33,6
13,13,84,90,1
75,77,27,24,7
52,53,44,44,5
27,26,75,74,2
93,91,7,7,9
37,37,66,68,3
69,70,33,31,6
85,81,11,20,8
3,3,98,95,0
25,21,80,73,2
22,24,78,76,2
95,96,4,10,9
33,32,65,67,3
88,86,20,14,8
13,12,88,85,1
94,97,7,10,9
90,82,17,18,8
86,81,17,16,8
5,2,93,96,0
1,3,96,91,0
89,86,17,14,8
61,63,32,36,6
10,4,96,100,0
63,64,35,38,6
70,66,33,31,6
35,39,65,68,3
65,64,33,31,6
35,40,62,64,3
49,49,58,60,4
31,38,61,64,3
5,9,100,97,0
4,0,98,95,0
22,30,73,76,2
79,76,29,21,7
59,54,42,42,5
99,99,6,7,9
87,84,11,15,8
15,15,82,81,1
44,43,51,55,4
83,81,18,19,8
87,86,13,15,8
15,12,90,89,1
33,37,66,67,3
79,80,24,30,7
34,31,70,66,3
53,55,49,45,5
37,35,67,68,3
90,85,18,16,8
100,95,6,1,9
56,53,47,49,5
35,38,64,68,3
35,36,69,61,3
80,80,26,25,7
36,33,62,68,3
29,24,71,78,2
14,18,90,88,1
73,78,30,23,7
19,12,88,87,1
14,17,82,88,1
8,0,96,94,0
89,89,14,13,8
7,5,99,95,0
36,34,62,67,3
27,22,75,78,2
81,89,12,14,8
16,12,89,85,1
61,65,36,40,6
16,18,87,88,1
83,88,16,11,8
78,75,23,22,7
77,73,27,21,7
4,8,93,96,0
2,5,94,94,0
99,97,4,2,9
24,21,71,76,2
100,91,4,6,9
41,48,54,60,4
89,85,19,16,8
16,18,90,89,1
87,88,14,12,8
8,9,100,95,0
3,2,94,95,0
11,12,90,85,1
86,82,13,16,8
15,17,86,82,1
71,78,26,23,7
27,21,76,78,2
99,91,3,4,9
32,33,62,65,3
61,70,39,38,6
78,79,26,25,7
54,59,43,44,5
99,93,10,2,9
99,97,2,1,9
62,68,39,37,6
32,34,65,69,3
83,85,12,17,8
60,57,45,47,5
75,73,21,21,7
46,45,51,60,4
62,63,32,34,6
81,90,17,19,8
11,17,87,87,1
85,83,19,15,8
70,62,36,35,6
42,48,57,56,4
17,12,89,83,1
17,18,87,82,1
46,44,54,56,4
88,85,12,16,8
43,44,56,53,4
58,54,43,44,5
76,72,30,28,7
44,44,53,60,4
100,98,2,10,9
50,45,55,59,4
22,30,74,74,2
79,78,27,24,7
88,88,20,15,8
19,20,83,90,1
11,15,87,85,1
90,88,18,11,8
53,59,47,46,5
8,1,98,96,0
2,10,91,93,0
43,42,57,57,4
97,98,6,5,9
90,89,13,15,8
85,85,18,18,8
0,4,92,98,0
89,83,20,15,8
22,23,71,73,2
99,97,10,10,9
71,72,26,28,7
19,11,87,89,1
32,34,70,69,3
46,44,56,57,4
53,56,46,44,5
68,62,36,32,6
29,22,72,71,2
57,57,41,46,5
75,72,27,24,7
96,97,4,5,9
98,97,6,6,9
42,47,58,56,4
97,97,9,7,9
71,76,30,23,7
94,99,3,1,9
26,26,76,72,2
39,36,68,61,3
9,9,91,91,0
47,41,57,59,4
88,90,15,16,8
1,7,94,100,0
50,47,57,60,4
34,37,68,65,3
85,82,15,16,8
36,35,67,61,3
91,91,8,7,9
57,55,50,41,5
53,56,41,46,5
2,9,94,95,0
98,92,10,9,9
57,55,50,44,5
28,22,78,79,2
54,59,47,47,5
36,32,62,66,3
51,51,48,41,5
27,24,77,71,2
60,52,41,50,5
53,52,41,44,5
29,21,71,73,2
9,8,94,93,0
73,80,30,29,7
19,17,89,86,1
37,40,67,70,3
33,35,65,62,3
19,17,88,86,1
42,43,55,55,4
46,49,58,52,4
15,11,89,85,1
92,97,5,10,9
59,55,49,43,5
83,85,19,13,8
17,12,87,89,1
95,100,6,8,9
57,58,44,45,5
70,63,34,35,6
14,19,84,84,1
22,29,76,71,2
19,11,90,84,1
24,24,79,75,2
0,2,93,93,0
45,45,51,55,4
77,75,25,25,7
61,62,38,38,6
69,67,32,32,6
20,18,82,87,1
63,63,32,40,6
71,76,25,23,7
68,64,31,32,6
43,45,51,53,4
36,32,66,70,3
75,73,26,25,7
79,75,24,25,7
64,62,40,38,6
61,62,31,39,6
72,72,23,21,7
25,28,71,71,2
29,24,73,74,2
30,22,73,73,2
22,24,78,80,2
89,84,20,15,8
71,72,24,30,7
0,5,99,98,0
57,58,47,47,5
64,70,34,33,6
65,67,38,36,6
71,78,30,23,7
59,53,48,48,5
21,25,77,75,2
86,84,20,15,8
10,10,98,92,0
44,44,56,52,4
87,90,19,11,8
67,65,36,36,6
35,36,69,65,3
55,59,45,47,5
63,61,37,39,6
20,14,88,89,1
69,62,34,35,6
88,85,11,11,8
88,87,18,16,8
2,6,99,95,0
38,34,61,65,3
49,42,60,55,4
20,12,83,85,1
22,24,75,76,2
88,86,12,12,8
94,98,2,9,9
34,36,69,65,3
59,55,48,45,5
32,40,70,61,3
5,7,98,94,0
18,11,82,85,1
1,7,94,92,0
73,79,25,27,7
68,67,38,38,6
65,62,32,37,6
97,94,2,1,9
71,80,21,26,7
91,97,5,1,9
39,39,64,64,3
72,77,30,22,7
62,68,40,36,6
64,63,37,33,6
82,83,18,17,8
13,16,88,81,1
82,81,14,19,8
0,1,91,98,0
49,42,58,52,4
99,98,9,2,9
34,36,69,64,3
34,36,68,61,3
84,82,14,13,8
87,86,11,12,8
1,10,98,93,0
59,58,43,50,5
18,19,83,88,1
19,13,88,83,1
18,11,86,82,1
92,100,8,3,9
40,34,69,64,3
30,22,75,76,2
79,76,25,28,7
65,63,34,31,6
75,77,28,26,7
52,53,46,41,5
62,61,36,36,6
92,100,3,6,9
3,0,93,97,0
100,93,8,8,9
13,13,82,90,1
24,25,76,80,2
71,78,26,25,7
25,21,80,79,2
87,90,14,13,8
33,37,67,65,3
37,33,70,64,3
97,98,7,1,9
63,63,34,33,6
60,57,45,43,5
65,65,32,35,6
71,79,27,29,7
27,29,74,73,2
5,8,93,97,0
50,45,58,59,4
52,56,50,48,5
67,69,38,35,6
44,50,52,60,4
92,97,2,7,9
75,73,28,22,7
51,56,49,42,5
11,16,83,81,1
22,26,72,73,2
29,30,75,74,2
58,60,50,46,5
81,85,13,14,8
40,39,67,65,3
69,68,32,38,6
61,65,36,37,6
97,91,9,3,9
75,78,23,21,7
71,79,29,27,7
83,85,17,14,8
69,61,39,35,6
37,32,61,70,3
63,64,40,32,6
18,11,83,84,1
39,38,64,69,3
88,90,16,13,8
10,8,91,100,0
32,31,67,61,3
73,74,28,27,7
7,5,98,98,0
86,83,20,13,8
86,89,13,17,8
22,21,75,77,2
85,83,18,17,8
83,85,16,15,8
24,25,80,72,2
44,46,57,56,4
82,88,20,14,8
39,34,66,70,3
34,36,69,64,3
86,89,15,17,8
75,77,22,28,7
21,26,76,78,2
33,31,64,62,3
32,34,70,67,3
61,66,31,39,6
20,14,82,87,1
13,14,81,90,1
90,88,14,13,8
46,43,52,53,4
0,6,98,97,0
40,36,68,64,3
98,92,8,9,9
38,39,63,64,3
30,21,71,71,2
97,94,5,4,9
71,76,25,22,7
3,9,94,99,0
45,46,54,60,4
59,53,50,42,5
28,24,73,75,2
36,39,69,61,3
55,55,46,45,5
39,39,64,65,3
48,48,59,55,4
8,10,97,96,0
51,53,44,50,5
78,71,24,24,7
83,90,17,13,8
20,20,81,83,1
68,67,37,38,6
41,46,51,60,4
79,75,30,24,7
7,10,93,98,0
98,99,2,7,9
38,37,61,66,3
68,67,37,32,6
65,64,38,33,6
2,6,100,94,0
73,76,29,24,7
31,36,62,69,3
43,48,55,58,4
14,20,81,83,1
15,16,84,89,1
18,16,83,82,1
71,78,22,21,7
79,72,25,28,7
45,50,54,58,4
48,46,58,55,4
90,81,13,20,8
10,0,92,97,0
66,68,31,32,6
71,77,25,21,7
89,83,11,15,8
43,46,53,53,4
19,17,90,89,1
47,45,56,57,4
23,30,72,77,2
97,92,10,5,9
74,72,30,21,7
57,59,46,46,5
69,69,33,33,6
48,48,58,57,4
49,41,54,51,4
40,32,61,62,3
93,94,6,4,9
20,14,88,81,1
29,29,78,74,2
80,74,22,25,7
52,59,48,42,5
49,45,52,60,4
42,46,57,58,4
41,50,56,59,4
61,68,40,37,6
33,37,61,62,3
0,5,100,91,0
82,84,12,14,8
64,63,40,34,6
44,45,53,58,4
88,88,19,16,8
54,54,46,43,5
49,41,53,53,4
86,89,20,17,8
58,56,43,49,5
51,58,47,45,5
7,7,94,98,0
39,36,69,63,3
14,16,86,90,1
63,61,40,32,6
36,37,68,69,3
74,73,23,29,7
40,35,66,68,3
75,74,27,30,7
59,55,43,49,5
34,35,65,66,3
25,26,71,73,2
71,74,26,30,7
99,97,4,7,9
68,67,40,40,6
91,93,2,4,9
91,100,1,5,9
12,14,83,90,1
93,100,10,7,9
89,86,13,16,8
98,93,6,2,9
0,3,97,96,0
62,66,35,40,6
88,81,20,18,8
37,39,67,68,3
12,11,84,89,1
21,21,79,77,2
57,52,42,45,5
34,36,63,65,3
17,16,88,89,1
84,88,11,19,8
79,78,23,23,7
17,11,90,81,1
99,92,1,1,9
20,16,81,90,1
59,57,45,50,5
35,33,65,62,3
20,11,90,87,1
90,85,19,19,8
29,26,79,76,2
83,83,20,18,8
2,9,95,96,0
4,6,92,100,0
30,22,71,73,2
100,98,6,9,9
72,80,26,29,7
67,65,40,35,6
15,15,81,89,1
85,87,14,20,8
86,83,20,13,8
20,16,81,82,1
29,26,74,78,2
80,71,28,26,7
59,51,46,47,5
11,11,89,85,1
63,61,35,38,6
53,59,44,45,5
1,2,98,98,0
69,67,39,32,6
54,58,48,42,5
85,81,20,19,8
47,46,55,56,4
61,66,36,36,6
23,30,77,72,2
32,31,66,67,3
19,17,86,84,1
94,96,6,10,9
47,43,54,51,4
13,17,87,90,1
87,87,16,11,8
94,96,6,9,9
88,88,19,17,8
45,46,52,53,4
91,99,10,5,9
93,95,5,3,9
45,45,53,51,4
53,59,43,48,5
86,83,14,17,8
20,12,90,88,1
49,49,55,55,4
32,34,65,67,3
49,50,55,51,4
11,13,81,87,1
76,73,21,21,7
52,58,43,44,5
40,36,64,62,3
76,80,25,30,7
65,67,38,39,6
89,81,14,12,8
90,90,18,19,8
82,81,12,20,8
90,86,17,15,8
59,51,46,45,5
67,65,38,35,6
30,28,78,76,2
80,72,25,29,7
54,59,44,48,5
24,25,72,80,2
47,50,58,54,4
37,40,67,65,3
82,84,17,11,8
33,35,66,67,3
38,35,65,65,3
58,54,41,49,5
16,20,89,83,1
37,37,70,64,3
4,7,96,93,0
79,71,26,29,7
20,12,90,84,1
47,48,58,52,4
81,85,18,20,8
66,61,35,32,6
27,29,78,80,2
51,52,43,50,5
46,50,59,52,4
17,12,87,90,1
41,45,51,55,4
42,50,57,54,4
11,20,89,90,1
2,4,98,96,0
66,68,38,35,6
84,88,14,15,8
75,78,26,29,7
21,22,75,79,2
40,37,65,65,3
13,17,83,87,1
68,67,38,32,6
68,61,39,34,6
48,48,52,54,4
19,18,87,89,1
34,37,67,64,3
96,96,2,8,9
99,92,10,5,9
12,11,90,86,1
1,8,94,100,0
41,44,58,56,4
70,67,40,35,6
70,67,39,35,6
8,7,100,92,0
12,11,84,85,1
77,73,27,28,7
11,19,83,84,1
58,53,50,41,5
81,90,15,20,8
0,4,95,96,0
53,59,43,49,5
17,20,89,86,1
85,82,20,17,8
